collocation,count,count_nested,length,lambda,z
created and our military,2,0,4,2.1983204477508753,0.5990695495276286
there is a tariff,2,0,4,2.3199494830809804,0.5977630316287986
voted to MAKE AMERICA,3,0,4,2.3468135616335815,0.595137103549484
the @whitehouse today with,5,0,4,2.0983180336807417,0.5934799969833096
who is running for,4,0,4,1.7274438372028187,0.593342104474558
have waited long enough,2,0,4,2.6118115749416186,0.5929406551420563
first responders who are,3,0,4,2.450329126759616,0.5922765047478759
john cox for governor,2,0,4,2.580565313980898,0.5915092938135487
american people by the,2,0,4,2.110326807512055,0.590816007970105
just about the most,2,0,4,2.0078768728045127,0.5905186878446822
DACA recipients have been,2,0,4,2.673297525650949,0.5904931999502011
scam and excuse for,2,0,4,2.5439620528847033,0.5866344005756117
am pleased to announce,2,0,4,2.2261244516313576,0.5861052593823181
as i have been,2,0,4,1.8392167600986433,0.5853671258647357
our country who are,2,0,4,1.9970357388951083,0.5850441853377198
all across the country,2,0,4,1.6533124078812793,0.5845069523171018
consumer confidence is at,4,0,4,2.199508066289475,0.5837895458186004
thought it would be,2,0,4,1.9001685465161917,0.580328353655279
a great service to,2,0,4,1.902350413737629,0.5789298828420206
at the lake worth,2,0,4,2.4559534077285217,0.578349302585602
we have done a,2,0,4,1.6331108648846648,0.5780636408598437
an emphasis on mental,2,0,4,2.7392389229270337,0.5763222157786035
a joint press conference,2,0,4,2.0243475546743026,0.576113594785741
for the terrible loss,2,0,4,1.9906977699603774,0.575190036290491
up a big portion,2,0,4,2.4803471838762103,0.5750800976202072
thrilled to be back,2,0,4,2.053623448052136,0.5749556190713926
a big part of,2,0,4,1.8602600205214705,0.5748502090067439
and more people are,2,0,4,1.9387572787243108,0.5744324196332858
counter-intelligence operation into the,2,0,4,2.6186850656103533,0.5699463851370851
the republic of korea,3,0,4,2.3373072487744126,0.569056023867085
on @foxnews by @seanhannity,2,0,4,2.239230094741158,0.5680770605348301
today with @vp pence,3,0,4,2.2776486490263275,0.5671786468954386
manufacturing jobs and accumulated,2,0,4,2.48766960139222,0.5655801269498568
one of the biggest,6,0,4,1.9130978942670167,0.5648703442389984
running for governor of,3,0,4,1.9357856432429112,0.5645488829650102
a much tougher manner.the,2,0,4,2.4674445547745663,0.563042680934736
honored to be joined,2,0,4,2.2343255776756346,0.5629601627236638
of the keystone XL,2,0,4,2.582009888462287,0.5624849794382027
very much forward to,3,0,4,1.9493462124570422,0.5621585528853241
had to give it,2,0,4,2.0492849186112574,0.5615016833020354
north korea is being,2,0,4,2.0398092739249645,0.5594810546801979
will be traveling to,2,0,4,2.031955650569897,0.5578870868145442
AMERICA SAFE AND GREAT,3,0,4,2.483084397294058,0.5572723302738222
pay a big price,2,0,4,2.2132889500385113,0.5560883613054558
and condolences to the,2,0,4,1.459749655959476,0.5558540385441503
to make america great,7,0,4,1.2648558704630748,0.5543804595811228
of south carolina and,2,0,4,2.1334987693188734,0.5542834785908267
forward to meeting with,4,0,4,1.8499157418662928,0.5515102162023969
the best thing that,2,0,4,1.9062710986204086,0.5473172178998259
to describe how good,2,0,4,2.201134493449786,0.5473106648960235
of the FBI are,2,0,4,1.4376181389536367,0.5456443557661508
the people who were,2,0,4,1.5378964389555907,0.5447903485147184
to everyone affected by,2,0,4,2.2387848442819474,0.5426611820604228
the path and doings,2,0,4,2.366927149949162,0.5416622829024164
korea and the world,2,0,4,1.8329550276321196,0.5401077490294071
families who are the,2,0,4,1.8357288399733067,0.5399303533071683
at the marine corps,2,0,4,2.4559931419068732,0.5398200756585981
trade deficit of almost,2,0,4,2.1597095755100595,0.5396308657800896
there will never be,3,0,4,1.667504457427444,0.5360203663464285
he thought crooked hillary,2,0,4,2.230180135612704,0.5357654300956661
wants to raise your,2,0,4,1.769903389469278,0.534807982436512
allegation in the indictment,2,0,4,2.4528593139089114,0.5343384355133242
the lives of the,2,0,4,1.6192899361018753,0.5340217872224646
AMERICAN VICTIMS of ILLEGAL,2,0,4,2.6423210888186155,0.5329336391445395
is a good thing,3,0,4,1.3995683233947696,0.5321544033388551
tax cut and reform,4,0,4,1.9357178610355654,0.530646024054679
who are going to,2,0,4,1.4470986558182224,0.529218186132849
good and will not,2,0,4,1.7740511941193022,0.5292071995993228
first responders to the,2,0,4,2.076104583370368,0.5282790843023766
the house intelligence committee,3,0,4,1.8804842372672539,0.5261374319261944
for our military and,3,0,4,1.4239724058288226,0.5260715332922458
are MAKING AMERICA GREAT,9,0,4,2.0626876022902874,0.5253142898622228
and more specific-but stupidly,2,0,4,2.4864812560492724,0.5240334313066813
bush 1 to present,2,0,4,2.2547087074578007,0.5236833400589624
on the paris accord,2,0,4,2.2417786373577773,0.5224485510125442
toyota and mazda announce,2,0,4,2.5796406645546974,0.5205871258320343
to be back in,2,0,4,1.2815810987043765,0.5200049533466665
based on the fact,3,0,4,1.7923933695927836,0.5197781624191984
news is working overtime,4,0,4,2.025501268379865,0.5186586203019466
consumer confidence soars to,2,0,4,2.3630556588005076,0.5181929882575894
getting rdy to leave,2,0,4,2.1910653433403127,0.5181856473595606
getting ready to leave,3,0,4,1.772334181374435,0.5180527375735869
must be part of,2,0,4,1.7992288389240816,0.5170737287716018
badly by online retailers,2,0,4,2.3816526619156986,0.515354502607428
are going to MAKE,2,0,4,1.706602612116933,0.5142771029011683
on my way to,2,0,4,1.719111784564227,0.513809620607047
1.5 million new jobs,2,0,4,2.3285155755753486,0.5120976196622042
in our thoughts and,2,0,4,1.6622801693163138,0.5120869860669792
north korea for 25,2,0,4,2.1333028309990922,0.5120453943601041
is a great person,2,0,4,1.3952892697273434,0.5114430712622671
the great people of,6,0,4,0.9428339716103726,0.5111853962893086
and the prime minister,2,0,4,1.9187640869421196,0.510558280757155
to help stop the,2,0,4,1.6131742513389693,0.5102983032680417
the victims and families,2,0,4,1.6951558393465098,0.508199872107448
encourages companies to STAY,2,0,4,2.4278825165010423,0.5080220769077314
i am honored to,2,0,4,1.5211024900284666,0.5074643602088545
packed to the rafters,2,0,4,2.3956894482112343,0.50612847362736
we need border security,2,0,4,1.969104493794802,0.5046288959284212
democrats are forcing the,2,0,4,1.9644585508465613,0.5026913242866665
was packed to the,2,0,4,1.9402344167212888,0.5026207954328619
taken advantage of the,3,0,4,1.6674122271950464,0.4999699923319321
who are the backbone,2,0,4,2.0286396641447917,0.4983755997820939
beginning of the end,2,0,4,1.9416080843548478,0.4981206856423506
give up a big,2,0,4,1.824518750043821,0.4978577248446548
hopefully senate will follow,2,0,4,1.9877850114509243,0.49681118359894216
the southern white house,2,0,4,1.9168311066694241,0.496674214937754
on the rigged russia,2,0,4,1.8753733826245182,0.4963126172912028
of the filibuster rule,2,0,4,2.070962883275331,0.49609085342566334
ready to leave for,3,0,4,1.8382711144341646,0.4958739515353136
will MAKE AMERICA SAFE,2,0,4,1.9857360985869092,0.4956969451365426
history of our country,8,0,4,1.6624637484149183,0.4952229595028117
kenneth mapp of the,2,0,4,2.2725739014646615,0.4950855859389642
will do much better,2,0,4,1.3339147543919465,0.4942983151600915
MASSIVE tax cuts for,2,0,4,2.010922018921537,0.49380666172823073
stopping drugs from pouring,2,0,4,2.112799834532911,0.4926996781434818
congress must close loopholes,2,0,4,2.1638334743061707,0.4924868655956816
to give up a,2,0,4,1.414307150947865,0.49023749169216185
largely responsible for the,2,0,4,2.145218887929013,0.4875442863499803
blind eye to the,2,0,4,2.3053833151819223,0.4870408516901127
we will see what,2,0,4,1.4799547988088717,0.4865312335322514
highest level since 2004,2,0,4,1.9503281304893845,0.48533068552409264
the three UCLA basketball,2,0,4,2.2492062362736798,0.4839481095792043
had a trade deficit,2,0,4,1.8037296047545008,0.48390351369455575
on adjusting imports of,2,0,4,2.289111673474428,0.4832092087987311
honor to join our,2,0,4,1.5635786816428263,0.4821272543014678
interviewed tonight on @foxnews,2,0,4,2.0210962897440687,0.48120259317659175
throughout our country are,2,0,4,1.8110926539688617,0.480480577497308
people who voted to,2,0,4,1.6663548812426552,0.4798252000828334
administration is committed to,3,0,4,1.5587006747892023,0.47687823735194845
to beat the clinton,2,0,4,1.667107902203127,0.47658347419807023
some of the worst,5,0,4,1.4840892683006333,0.4758519323332816
is now taking place,2,0,4,1.7577477551449994,0.4738319643063508
this is a great,2,0,4,1.2481137231684976,0.47363662320183636
beat the clinton dynasty,2,0,4,2.070506762178699,0.4732478680121524
stock market at all,2,0,4,1.8687690442356921,0.47151720764800165
current tax code is,2,0,4,2.0095487804870427,0.4714867616487116
it has ever been,2,0,4,1.6339543923554862,0.47097995144737015
at yokota air base,2,0,4,2.173695176764465,0.47086761978129393
directly from the AMERICAN,2,0,4,2.0429324146278542,0.4698007453659466
today to hear directly,2,0,4,2.048714990199228,0.4695429302358197
the winter white house,2,0,4,1.9165515618849676,0.46937904015538123
the new director of,2,0,4,1.4978920683305563,0.46912781390407676
so now they are,2,0,4,1.3648651227361122,0.46820334862479945
president petro poroshenko of,2,0,4,2.2178758337409876,0.46731527118468513
the lowest ever recorded,3,0,4,1.9647397589762974,0.46704079093323114
will be a very,2,0,4,1.4205961394831583,0.4666701424227029
be in las vegas,2,0,4,2.0246562596810422,0.4642868709639551
president of facebook ads,2,0,4,1.9885274513446172,0.4628076791380432
he will be a,10,0,4,0.7931907648612757,0.46093982923088117
a blind eye to,2,0,4,2.1811202732324677,0.46065325498591886
is very much in,2,0,4,1.326101601237945,0.4595936723319461
be remembered as the,2,0,4,1.7131568002521351,0.45600299248546977
together with nancy pelosi,3,0,4,1.7879494948149128,0.45555461612864706
if we do not,2,0,4,1.3482231507079052,0.45537040072501
of the dallas cowboys,2,0,4,2.071164141137646,0.454080824313314
the fake news refuses,2,0,4,1.6655376849619181,0.4540449059334166
tax cut bill is,3,0,4,1.6621082027644343,0.4524195542279552
the democrats have been,2,0,4,1.251352253715298,0.45220437656079554
god bless the people,2,0,4,1.7878044738066217,0.45124154942905337
our country is doing,2,0,4,1.4037665388422194,0.44993582705775814
for our country and,2,0,4,1.065107654660523,0.44813014450035726
solve the north korean,2,0,4,1.5987506933016762,0.44749988474355
we need more republicans,4,0,4,1.5614177955638742,0.4464026238834456
from the white house,2,0,4,1.579836859429658,0.44585741143912633
the AMERICAN VICTIMS of,2,0,4,1.941982773693967,0.4451834355023658
great honor to deliver,3,0,4,1.492232521996707,0.4443287365469633
crooked hillary clinton is,2,0,4,1.7164664640791631,0.442288885785046
republicans are 5-0 in,3,0,4,1.8112809208948841,0.44204136487026374
people of our great,3,0,4,0.9417265004784885,0.44102707086787285
security of the wall,2,0,4,1.4657700514939904,0.43549748862084947
helping me to make,2,0,4,1.7032380556796578,0.43492426718104205
is a really big,2,0,4,1.1312200206839043,0.4338597556842067
mayor of san juan,3,0,4,1.8675749388663951,0.4323078888957158
the best time EVER,2,0,4,1.695043876846837,0.4322977022437902
that we have seen,3,0,4,1.4380093317279952,0.4313195599702748
report totally destroys james,2,0,4,1.9205150310050234,0.430706359829876
east room of the,4,0,4,1.7020846843426665,0.430549974317199
hands on our hearts,2,0,4,1.8719106770219593,0.4285449693210087
of the president of,2,0,4,1.0156618601804133,0.4277800717223018
very dishonest fake news,2,0,4,1.6904458982026684,0.42775078628320884
garden of the white,2,0,4,1.6761683091526494,0.42711781945219396
the way to go,2,0,4,1.2373794791746424,0.4238758471874613
it strengthens to a,2,0,4,1.7225515040367327,0.4232441974976821
stop the massive inflow,4,0,4,1.8274248382319642,0.4230405950622715
will bring back our,4,0,4,1.4498528994523048,0.4217437100676351
is doing really well,3,0,4,1.2469394970790302,0.41968279148130294
and ready to help,2,0,4,1.3201934427234936,0.41930805782369795
prime minister @abeshinzo of,3,0,4,1.7067510922322655,0.4191613126219845
will have a big,2,0,4,1.1943336946915226,0.41910141727963396
forcing the breakup of,2,0,4,1.9084778167325085,0.41842079651231384
president @emmanuelmacron of france,2,0,4,1.5964428372333395,0.4179107359935256
he should be fired,3,0,4,1.4347006269085083,0.4169669952120857
that this is a,2,0,4,0.9607656472429675,0.4164772825636726
will be forced to,3,0,4,1.2792949397182407,0.41614478495907015
i have the absolute,2,0,4,1.4561973945409505,0.41602703272005465
rose garden of the,2,0,4,1.7643265603567444,0.4142800047988264
tougher manner.the internet is,2,0,4,1.978479790296042,0.41371548369600986
top student at yale,2,0,4,1.8706014952690495,0.4135195440886193
playing of our national,3,0,4,1.5832801446403602,0.41350230691450873
on the right track,2,0,4,1.7101497314315457,0.4125839215892048
bless the people of,2,0,4,1.3871338889231861,0.41144613724340656
and begged for forgiveness,2,0,4,1.9455505603779466,0.4108180081676453
our incredible first lady,2,0,4,1.5375196454345645,0.41080643322707816
of the people of,2,0,4,0.717428081567653,0.40874482422809155
highest levels of the,4,0,4,1.5979753806626544,0.40636054511115843
server to the FBI,3,0,4,1.5115678763537819,0.40627605428694513
very unfair and unpopular,2,0,4,1.694242030208745,0.40613886445457287
tax cut bonuses to,2,0,4,1.5887841728280194,0.4044927159698295
for a long time,4,0,4,1.1173236364171937,0.40282216108139424
destroys james comey and,2,0,4,1.5998669634600406,0.402197983546448
coming into our country,6,0,4,1.2670139933878586,0.400245093993431
jinping and madame peng,2,0,4,1.9271163408232086,0.40008987074710783
with me in the,2,0,4,0.801350443466827,0.3997541401950311
levels of the FBI,3,0,4,1.3193526624588516,0.39540717783005963
the biggest political scandals,2,0,4,1.6746468257456133,0.39469740838355366
is in a death,2,0,4,1.2710861350758116,0.3937177076317267
of the white house,6,0,4,1.4442122467354879,0.39133282145136483
and first responders are,2,0,4,1.5575649136224072,0.3908630668365054
the mainstream media is,2,0,4,1.1769392087791042,0.39018258322639326
an honor to meet,3,0,4,1.2432159737020636,0.3898266096744786
the great honor of,2,0,4,1.1601629927929495,0.38935915673091187
will be meeting with,2,0,4,1.1791711515584737,0.3889909758382976
we will be w,2,0,4,1.3066302446397229,0.3879881165235395
proud of our great,3,0,4,1.181001674542947,0.387117928504546
law enforcement officers and,4,0,4,1.5083964325531913,0.3869352359483066
fix to ensure violent,2,0,4,1.6353791906708914,0.38667209678112574
he doesn't know how,2,0,4,1.4656300242217053,0.3856275195773428
media is desperate to,2,0,4,1.4368958435401065,0.3839613996329833
at walter reed medical,2,0,4,1.781982179994535,0.38305451917123656
on the cusp of,2,0,4,1.462246596924759,0.3827910169488998
thank you for your,7,0,4,1.1271009637738092,0.3827210681068034
i signed an executive,3,0,4,1.495033440620548,0.37922051683302127
me live for the,2,0,4,1.182812214779587,0.37869822963384897
soars to highest level,2,0,4,1.6608215013881489,0.37778552713242064
with mexico and canada,2,0,4,1.402533543285609,0.3773288093896998
we're going to use,2,0,4,1.3436724030803373,0.3766470772007714
are currently on the,2,0,4,1.2923586075747373,0.3742925727696457
the enemy of the,2,0,4,1.2813821990678909,0.37362392393367133
billions of fully approved,2,0,4,1.569061288525985,0.3727764899737851
of the biggest political,3,0,4,1.2997455375194211,0.37212271233300315
burden on american taxpayers,2,0,4,1.6774110219603067,0.37129687672615475
the national guard to,2,0,4,1.32537588582692,0.3704832723107497
admitting that there was,2,0,4,1.4283821340294112,0.37038306121390574
EVER to look for,2,0,4,1.538665011961129,0.36976793795652185
to take advantage of,2,0,4,1.2853583466875438,0.36943757238876507
up to the plate,2,0,4,1.422839056706362,0.3684987591991905
the great success of,2,0,4,1.0376989565771184,0.36818303139481046
is no better place,2,0,4,1.2978293782291437,0.3675225463024262
dollars gotten to rebuild,2,0,4,1.6124159715735893,0.3663033529313846
at 7pme on @foxbusiness,2,0,4,1.7408452828289946,0.3659707645983658
in the path of,3,0,4,1.2425102586518182,0.3657480526856366
at arlington national cemetery,2,0,4,1.7054330189190043,0.36568964088895173
with prime minister abe,5,0,4,1.3795289306531562,0.3649173715882768
have been devastated and,2,0,4,1.3878883329387155,0.3630093945532607
7 trillion in the,2,0,4,1.3702657679373293,0.3615071049969431
a merit based system,2,0,4,1.4811869221506235,0.36125002972844616
HAPPY BIRTHDAY to our,2,0,4,1.5262606276071897,0.3608975254789296
media is working overtime,2,0,4,1.4068714176994406,0.3601346121296777
illicit scheme to clear,2,0,4,1.6743754543994367,0.36009336012240606
announcing my decision on,3,0,4,1.3818926133875689,0.359183285301819
meetings with president xi,2,0,4,1.2553732925656584,0.3573360445949169
the pledge of allegiance,2,0,4,1.5166617545959056,0.3572557011084396
removal of dangerous criminal,2,0,4,1.583476517186527,0.35717220975333874
so many precious young,2,0,4,1.544516612648756,0.3547123831813175
as an excuse for,2,0,4,1.2678427277726387,0.3532462699513149
are with the families,3,0,4,1.062844644072363,0.3530435159909262
it is a disaster,2,0,4,1.071998183175709,0.3524915153784744
they will pay a,2,0,4,1.1290828718669967,0.3522640052211523
there has never been,3,0,4,1.0509273837795414,0.3503748085729106
it is a disgrace,2,0,4,1.1098613080009283,0.34918989909925574
their desire to have,2,0,4,1.4452168202116125,0.3486228385693134
"6,000,000 manufacturing jobs and",2,0,4,1.5800624977579052,0.3468384146398596
much higher than president,2,0,4,1.3689772304594747,0.3462922556177019
and he didn’t want,2,0,4,1.1657308009212997,0.34585842461090044
about the most inaccurate,2,0,4,1.4083431135521334,0.34405096712114724
being with president xi,3,0,4,1.26704665268417,0.34385706553919565
i’ve had to beat,2,0,4,1.3692939017150936,0.3434834860521797
many years that we,2,0,4,1.2576605015598366,0.3421995178867667
we must keep america,2,0,4,1.1829101594337172,0.34121431794650675
governor of the great,2,0,4,0.9799010083437278,0.34065920866613997
their life to work,2,0,4,1.260226524474138,0.34056432024881783
should never have been,4,0,4,1.1717423705411778,0.3401854083550049
it will be the,2,0,4,0.505328227155879,0.34011299044650806
a 51 vote majority,3,0,4,1.4037716234924862,0.33939060892388023
and women of the,7,0,4,0.6764274347686152,0.33891161082555743
on the border of,2,0,4,0.9422018719799798,0.33875201911418706
thank you to our,10,0,4,0.9963746479410984,0.3383708431510482
abandoned by the democrats,2,0,4,1.318628628825366,0.33800503866737885
loser terrorists must be,2,0,4,1.4740748194024993,0.33799979463610513
of the special counsel,2,0,4,1.278261030248271,0.33603188155337577
at the DACA meeting,3,0,4,1.2415200133595226,0.3350391088853627
that i am not,2,0,4,1.0403315227860792,0.33403162107019774
and senate must quickly,2,0,4,1.2522295061211224,0.33325362833471894
tonight on @foxnews by,2,0,4,1.3210979757635075,0.3328375887179447
the rigged russia witch,2,0,4,1.3035403446383222,0.33045468102884124
there are so many,2,0,4,1.1361149493426697,0.3301309816380035
fake news media is,8,0,4,0.9489805546988093,0.32929186300904634
is a blessing to,2,0,4,1.2590504915156593,0.3288094647925301
is a tariff to,2,0,4,1.2590504915156593,0.3288094647925301
steel and aluminum industries,3,0,4,1.475015412673665,0.32817404744517525
about me in the,2,0,4,0.7267811094255698,0.3280733574206267
the white house correspondents,4,0,4,1.4201572572518175,0.3272617573170243
are going out of,2,0,4,1.174509838041028,0.3261784286319434
to work for our,2,0,4,0.9334625989333708,0.32518007682630545
president putin of russia,2,0,4,1.3457536122510272,0.32385537504245343
are working closely with,2,0,4,1.1934483133259726,0.3237306214766702
affected by this horrible,2,0,4,1.4114292235755515,0.3233870678720244
have done nothing wrong,2,0,4,1.22283816535136,0.3224751109932068
pouring into our country,4,0,4,1.0370671486433594,0.32242212496415684
america is a nation,3,0,4,1.194226488191818,0.3218224141911739
could not be happier,2,0,4,1.3911302447532525,0.3210370734641771
the @whitehouse this evening,2,0,4,1.149452317139051,0.32096242282658627
to look for a,2,0,4,0.9343701476916996,0.3207740597991359
actually much worse than,2,0,4,1.3308545845443243,0.31982504294403613
nothing to do with,5,0,4,1.0215412278353941,0.319452746702785
is the fault of,2,0,4,1.1011084831800773,0.3189111932550918
the larger trade deal,2,0,4,1.3146628367896172,0.3179994269537079
the entire bush family,2,0,4,1.2848135735013722,0.3176358740435628
the dems and crooked,2,0,4,1.022111015872887,0.3172347228800095
our great military and,2,0,4,0.8104629430868069,0.31705826596647807
my great honor to,43,0,4,0.7816620986475344,0.31670891958057173
be able to get,2,0,4,1.0183851614665544,0.3152062094187052
they don’t want to,5,0,4,0.749808086732479,0.31459015905323356
that is FAIR to,2,0,4,1.205978523869742,0.3121484351527663
i am proud of,3,0,4,1.0835356794165982,0.3097099831419156
tool which we must,2,0,4,1.2721062807709933,0.3066726045408338
the IG report totally,2,0,4,1.2313872899009037,0.30661448511193284
increase in obamacare premiums,2,0,4,1.2359040778536223,0.30573515775148347
it was wonderful to,2,0,4,0.9782238370822979,0.30568661288070403
among many other things,3,0,4,1.1626099517382606,0.30538036922729217
by the democrats in,2,0,4,0.7805889589311158,0.30524428039682205
TAX CUTS for the,2,0,4,1.0936929001349256,0.30502259516454255
don’t even try to,2,0,4,1.1760502149092138,0.30459406637073416
at the rest of,3,0,4,0.9838076667874178,0.3032228730823596
want open borders and,2,0,4,1.1910204267370414,0.3028613611557777
and prayers are with,16,0,4,0.92537310212860735,0.3024529890966807
the failing @nytimes writes,2,0,4,1.2716010612204254,0.3014135060438643
while at the same,6,0,4,1.1023828283415078,0.30060958578856445
to pass in the,2,0,4,0.9845895104213497,0.30019245001599687
hillary clinton long before,2,0,4,1.179654408542075,0.2997334890648445
is the fake news,2,0,4,0.9235878156567523,0.29923388555545216
for no reason whatsoever,2,0,4,1.3404563119083774,0.2986550346596511
director of the CIA,2,0,4,1.116556392833605,0.29822130163392435
it may be a,2,0,4,0.8648684299723065,0.29726218438483537
be given equal time,2,0,4,1.255038073454224,0.2951900482235666
security at the border,3,0,4,0.9057151297142756,0.2938826988679121
the FAKE NEWS media,3,0,4,1.0325537204244712,0.2917824199843796
cities throughout our country,2,0,4,1.2169900449549065,0.2912918340062521
the lake worth inlet,2,0,4,1.4013104001102379,0.28997825286258955
quickly pass a legislative,2,0,4,1.2256466282498115,0.28960574923900684
words to describe how,2,0,4,1.2754039622956193,0.2890281823121757
in the united states,7,0,4,0.9937419417338043,0.2865135759012506
drugs from pouring into,2,0,4,1.1930936114091535,0.28623889632161553
the leader of the,2,0,4,0.7682482288210093,0.2857369948564645
has done more to,2,0,4,0.773509296914493,0.28570296644776444
so funny to watch,2,0,4,1.1912083346703382,0.2847469531375355
going to use american,2,0,4,1.0420897398577094,0.28419743842059964
doings of hurricane harvey,2,0,4,1.262105233258151,0.2839494578837244
YOU to the amazing,2,0,4,0.9785820933465265,0.28259158987956123
for all of the,7,0,4,0.4846102762593456,0.2815312417894509
me to make america,2,0,4,0.9331484629204025,0.2806444131231023
a big win for,2,0,4,0.8792674871380148,0.2803468319191906
we need the wall,3,0,4,0.9476404411831536,0.27976839689259547
to the class of,2,0,4,0.8786128006969385,0.27922775896116064
signed an executive order,3,0,4,1.1216676808759032,0.27812275717789475
stance on NFL players,2,0,4,1.271224519928176,0.2776182803475514
our new attorney general,2,0,4,1.1617695328059765,0.2772225671943377
a treasure trove of,2,0,4,1.2704105043998337,0.2766615802660702
bilateral meeting with prime,2,0,4,0.969811222935097,0.27391066626711125
will see what happens,2,0,4,1.0677847791057917,0.2733764180258728
have a great chance,2,0,4,0.7351873757012262,0.27318485876537735
is rapidly approaching and,2,0,4,1.1858336320077967,0.27293711167820534
nation in the world,2,0,4,0.8073099773923964,0.2724288462084294
a great healthcare plan,2,0,4,0.8956233291771439,0.2710836212857582
wall in san diego,2,0,4,1.156807568630413,0.26971217288918997
fairest and most comprehensive,2,0,4,1.229747864835053,0.26903584122967183
women of the FBI,3,0,4,0.745188209746714,0.26890839377883846
the good of the,2,0,4,0.6761368136516034,0.2686797669360616
many years ago by,2,0,4,1.0572003199252078,0.26801319931977213
there is no allegation,2,0,4,0.9794683504506161,0.26774735443488834
thanks to the historic,2,0,4,0.8682337823522952,0.26748266999211623
being cheated and treated,2,0,4,1.1789883433054569,0.26737223347041644
today we remember the,2,0,4,0.8764063660282223,0.26730735399013106
worst trade deals in,2,0,4,0.9836103139359582,0.2669408777780113
the illicit scheme to,2,0,4,1.1821323700721862,0.26600514592904784
the president of china,2,0,4,0.742107804302259,0.2647665449395303
are now starting to,2,0,4,0.8443989033831002,0.26457276733182017
a big portion of,2,0,4,1.0251033211043403,0.26429975140928696
my supporters are the,2,0,4,0.908860924316816,0.2620171650761533
@flotus melania and i,10,0,4,0.9694553129849495,0.26198041504204084
are gathered today to,2,0,4,0.9882178976767844,0.2607329093745812
a new executive order,2,0,4,1.0262765675588474,0.25987310506665046
democrats are obstructing good,2,0,4,1.0453061564691957,0.25979070834997486
we are doing a,2,0,4,0.5705968351204538,0.2589643803462306
forward to my meeting,2,0,4,0.9035239237531392,0.25751095266464763
jobs and accumulated trade,2,0,4,1.1143671664518575,0.25745532008443067
raise age to 21,2,0,4,1.1947241046753216,0.25728786988687696
was a great success,3,0,4,0.7837583901413637,0.25699815926659736
dropped to its knees,2,0,4,1.1366628642115517,0.2567619550809995
we will not rest,4,0,4,0.8659868389109152,0.25644931130989407
looking at the rest,3,0,4,0.8339359698745733,0.25462552377907943
the corrupt mainstream media,3,0,4,0.9992283243752066,0.253821039495619
women of the united,3,0,4,0.7641422752346667,0.2536144055645084
will be able to,2,0,4,0.8335629528114987,0.25335548702362776
trillion in the middle,2,0,4,0.9440335220086711,0.2530501133079932
the absolute right to,2,0,4,0.9582668773705609,0.25287585243355637
supporters are the smartest,2,0,4,1.101224371477979,0.2525439291596767
desire to have unchecked,2,0,4,1.1088340984668585,0.25216949344627876
of china concerning the,2,0,4,0.9190645738618273,0.2521452285414961
honor to deliver the,2,0,4,0.8137049032304746,0.25212054509231396
should be far larger,2,0,4,1.0359974084001995,0.25093244014434546
unfair and unpopular individual,2,0,4,1.1616242206482923,0.250872511596958
totally misrepresented what was,2,0,4,1.0986601275864822,0.25042259820117
we have just begun,2,0,4,0.8884675608396848,0.2495808471088525
elect more republicans in,4,0,4,0.9293805384493665,0.24729700954441272
to distract from the,2,0,4,0.9710103854619093,0.2466221097169686
and the millions of,2,0,4,0.7074781574337947,0.2446748202379406
most comprehensive immigration bills,2,0,4,1.072941410063703,0.24393724615361936
at the core of,2,0,4,0.94715260767542,0.2433444256451146
services and security for,2,0,4,0.9589556677501802,0.24251279083416447
south carolina and was,2,0,4,1.0187781907431919,0.24195867691674722
because it is the,2,0,4,0.6215612467785329,0.2411977066992015
illegal immigration crisis on,2,0,4,0.9683521850669237,0.2410674094891012
democrats must abandon their,2,0,4,1.0106593733691314,0.24015926305804416
in the middle east,6,0,4,0.9298619258770923,0.23962585058945962
is running for governor,3,0,4,0.8017823998197796,0.23896017006426135
of people who voted,2,0,4,0.81053673960258,0.23710148846769763
crooked hillary was going,2,0,4,0.9296173824862415,0.23646795222684594
talented people including the,2,0,4,0.9403633787538708,0.23603935631321957
an honor to stop,2,0,4,0.7957951259140097,0.23532080917786505
voted for tax cuts,2,0,4,0.8820020053832929,0.2352616674317588
they want to make,2,0,4,0.7121683531503828,0.2351977217014989
their lives in the,2,0,4,0.5493289345514702,0.23385311302826203
baby and begged for,2,0,4,1.0693561044102584,0.2328202834885784
terrorists must be dealt,2,0,4,1.0157881452009305,0.232110800381676
will be discussing north,2,0,4,0.9010592585768766,0.23198491805038168
people are suggesting that,2,0,4,0.9328865289857435,0.2318985798543237
on the shooting at,2,0,4,0.8374071088481947,0.22730412075767023
holding our military hostage,2,0,4,0.9890577838807779,0.22716546698141404
to ensure violent criminal,2,0,4,0.9900742088244177,0.22551974465466992
welcome the prime minister,3,0,4,0.8427288792440739,0.22438233569884827
would be a disaster,2,0,4,0.7403331554509702,0.22279186327350173
met with more than,2,0,4,0.8754767452850751,0.22248047767412654
to make a deal,11,0,4,0.5409753754676516,0.22145644076784246
its highest level in,2,0,4,0.7943830274173168,0.2208985540351522
for russian meddling in,2,0,4,0.7491833635715449,0.21999108080373864
job at the border,2,0,4,0.6812367191967565,0.219743548738809
do a great healthcare,2,0,4,0.6510099243480268,0.21928071955392503
from the fake news,3,0,4,0.6718002450889515,0.2187045063589845
